id,batch,section,category,qa1,qa2,qa3,qa4,qa5,qa6,qa7,contentEligibleIgnoringInfrastructureFailures
"A1-CB029-SV-01","029","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB029-SV-02","029","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB029-SV-03","029","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB029-SV-04","029","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB029-SV-05","029","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB029-CE-01","029","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB029-CE-02","029","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB029-CE-03","029","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB029-CE-04","029","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB029-CE-05","029","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB029-LI-01","029","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB029-LI-02","029","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB029-LI-03","029","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB029-LI-04","029","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB029-LI-05","029","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB029-RE-01","029","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB029-RE-02","029","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB029-RE-03","029","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB029-RE-04","029","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB029-RE-05","029","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB030-SV-01","030","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB030-SV-02","030","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB030-SV-03","030","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB030-SV-04","030","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB030-SV-05","030","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB030-CE-01","030","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB030-CE-02","030","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB030-CE-03","030","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB030-CE-04","030","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB030-CE-05","030","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB030-LI-01","030","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB030-LI-02","030","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB030-LI-03","030","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB030-LI-04","030","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB030-LI-05","030","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB030-RE-01","030","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB030-RE-02","030","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB030-RE-03","030","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB030-RE-04","030","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB030-RE-05","030","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB031-SV-01","031","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB031-SV-02","031","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB031-SV-03","031","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB031-SV-04","031","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB031-SV-05","031","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB031-CE-01","031","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB031-CE-02","031","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB031-CE-03","031","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB031-CE-04","031","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB031-CE-05","031","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB031-LI-01","031","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB031-LI-02","031","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB031-LI-03","031","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB031-LI-04","031","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB031-LI-05","031","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB031-RE-01","031","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB031-RE-02","031","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB031-RE-03","031","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB031-RE-04","031","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB031-RE-05","031","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB032-SV-01","032","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB032-SV-02","032","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB032-SV-03","032","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB032-SV-04","032","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB032-SV-05","032","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB032-CE-01","032","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB032-CE-02","032","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB032-CE-03","032","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB032-CE-04","032","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB032-CE-05","032","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB032-LI-01","032","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB032-LI-02","032","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB032-LI-03","032","listening","announcement_instruction","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB032-LI-04","032","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB032-LI-05","032","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB032-RE-01","032","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB032-RE-02","032","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB032-RE-03","032","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB032-RE-04","032","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB032-RE-05","032","reading","information_search","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB033-SV-01","033","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB033-SV-02","033","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB033-SV-03","033","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB033-SV-04","033","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB033-SV-05","033","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB033-CE-01","033","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB033-CE-02","033","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB033-CE-03","033","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB033-CE-04","033","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB033-CE-05","033","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB033-LI-01","033","listening","shop_public","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB033-LI-02","033","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB033-LI-03","033","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB033-LI-04","033","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB033-LI-05","033","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB033-RE-01","033","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB033-RE-02","033","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB033-RE-03","033","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB033-RE-04","033","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB033-RE-05","033","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB034-SV-01","034","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB034-SV-02","034","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB034-SV-03","034","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB034-SV-04","034","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB034-SV-05","034","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB034-CE-01","034","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB034-CE-02","034","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB034-CE-03","034","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB034-CE-04","034","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB034-CE-05","034","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB034-LI-01","034","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB034-LI-02","034","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB034-LI-03","034","listening","shop_public","FAIL","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB034-LI-04","034","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB034-LI-05","034","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB034-RE-01","034","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","PASS","false"
"A1-CB034-RE-02","034","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB034-RE-03","034","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB034-RE-04","034","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB034-RE-05","034","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB035-SV-01","035","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB035-SV-02","035","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB035-SV-03","035","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB035-SV-04","035","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB035-SV-05","035","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB035-CE-01","035","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB035-CE-02","035","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB035-CE-03","035","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB035-CE-04","035","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB035-CE-05","035","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB035-LI-01","035","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB035-LI-02","035","listening","shop_public","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB035-LI-03","035","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB035-LI-04","035","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB035-LI-05","035","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB035-RE-01","035","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB035-RE-02","035","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB035-RE-03","035","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB035-RE-04","035","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB035-RE-05","035","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB036-SV-01","036","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB036-SV-02","036","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB036-SV-03","036","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB036-SV-04","036","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB036-SV-05","036","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB036-CE-01","036","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB036-CE-02","036","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB036-CE-03","036","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB036-CE-04","036","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB036-CE-05","036","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB036-LI-01","036","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB036-LI-02","036","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB036-LI-03","036","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB036-LI-04","036","listening","shop_public","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB036-LI-05","036","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB036-RE-01","036","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB036-RE-02","036","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB036-RE-03","036","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB036-RE-04","036","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB036-RE-05","036","reading","information_search","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB037-SV-01","037","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB037-SV-02","037","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB037-SV-03","037","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB037-SV-04","037","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB037-SV-05","037","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB037-CE-01","037","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB037-CE-02","037","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB037-CE-03","037","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB037-CE-04","037","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB037-CE-05","037","conversation_expression","grammar","FAIL","PASS","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB037-LI-01","037","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","REVIEW","false"
"A1-CB037-LI-02","037","listening","conversation","REVIEW","PASS","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB037-LI-03","037","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB037-LI-04","037","listening","announcement_instruction","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB037-LI-05","037","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB037-RE-01","037","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB037-RE-02","037","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB037-RE-03","037","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB037-RE-04","037","reading","information_search","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB037-RE-05","037","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB038-SV-01","038","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB038-SV-02","038","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB038-SV-03","038","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB038-SV-04","038","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB038-SV-05","038","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB038-CE-01","038","conversation_expression","expression","FAIL","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB038-CE-02","038","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB038-CE-03","038","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB038-CE-04","038","conversation_expression","grammar","FAIL","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB038-CE-05","038","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB038-LI-01","038","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB038-LI-02","038","listening","shop_public","FAIL","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB038-LI-03","038","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB038-LI-04","038","listening","conversation","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
"A1-CB038-LI-05","038","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB038-RE-01","038","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB038-RE-02","038","reading","content_comprehension","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB038-RE-03","038","reading","information_search","FAIL","FAIL","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB038-RE-04","038","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","PASS","false"
"A1-CB038-RE-05","038","reading","information_search","REVIEW","PASS","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB039-SV-01","039","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","PASS","false"
"A1-CB039-SV-02","039","script_vocabulary","word_meaning","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB039-SV-03","039","script_vocabulary","word_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","FAIL","false"
"A1-CB039-SV-04","039","script_vocabulary","kanji_reading","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB039-SV-05","039","script_vocabulary","kanji_meaning_usage","FAIL","FAIL","PASS","REVIEW","FAIL","PASS","REVIEW","false"
"A1-CB039-CE-01","039","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB039-CE-02","039","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB039-CE-03","039","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB039-CE-04","039","conversation_expression","expression","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","FAIL","false"
"A1-CB039-CE-05","039","conversation_expression","grammar","FAIL","FAIL","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB039-LI-01","039","listening","shop_public","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB039-LI-02","039","listening","announcement_instruction","FAIL","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB039-LI-03","039","listening","conversation","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB039-LI-04","039","listening","shop_public","FAIL","PASS","PASS","REVIEW","FAIL","REVIEW","REVIEW","false"
"A1-CB039-LI-05","039","listening","announcement_instruction","REVIEW","PASS","PASS","REVIEW","FAIL","REVIEW","FAIL","false"
"A1-CB039-RE-01","039","reading","content_comprehension","REVIEW","PASS","PASS","REVIEW","REVIEW","PASS","REVIEW","false"
"A1-CB039-RE-02","039","reading","information_search","FAIL","FAIL","PASS","REVIEW","REVIEW","REVIEW","FAIL","false"
